timestamp,rx_bytes,tx_bytes,rx_packets,tx_packets
16:36:59,139569725,140716714,143316,144405
16:37:00,133707547,133659430,137219,137094
16:37:01,179669969,179355974,184467,183989
16:37:02,126518545,126250128,129897,129610
16:37:03,189640806,189383813,194567,194284
16:37:04,134289594,135075505,137905,138566
16:37:05,179758777,180545083,184512,185226
16:37:06,126463295,126249178,129801,129649
16:37:07,158078858,157821740,162201,161947
16:37:08,126463209,126249741,129769,129705
16:37:09,178592194,179324167,183371,183929
16:37:10,136429436,136296901,139367,139896
16:37:11,167940744,166638103,172564,171350
16:37:12,152616703,151954212,157060,156495
16:37:13,175524981,174555882,179813,179086
16:37:14,149368230,148456936,153281,152328
16:37:15,164757954,164489443,169059,168757
16:37:16,126720104,126248988,130032,129601
16:37:17,186389360,186584952,191280,191387
16:37:18,129714324,128686884,133048,132010
16:37:19,158078473,157810781,162159,161963
16:37:20,158078499,157809918,162155,161832
16:37:21,158078937,157810072,162233,161871
16:37:22,145691324,145298319,149453,149085
16:37:23,138805351,138589543,142470,142235
16:37:24,168014859,167871343,172594,172234
16:37:25,50525956,51472784,51945,52762
16:37:26,1128,1244,104,112
16:37:27,119001209,117795452,122119,121091
16:37:28,173314426,170882776,177822,175410
16:37:29,145054186,143784948,148732,147497
16:37:30,186035035,185391146,190752,190107
16:37:31,158282026,158013790,162406,162135
16:37:32,188881725,188166772,193827,193124
16:37:33,153064640,150928353,157067,154893
16:37:34,176666075,174762518,181302,179506
16:37:35,133687159,131890752,137060,135363
16:37:36,165225214,163902023,169576,168243
16:37:37,158078477,157822616,162132,162059
16:37:38,181176524,180907107,186027,185568
16:37:39,142755216,141432513,146491,145225
16:37:40,181869820,181600913,186761,186404
16:37:41,158132754,157810616,162286,161918
16:37:42,189694196,189384698,194607,194309
16:37:43,158024914,157810860,162122,161979
16:37:44,170839708,171571382,175424,175954
16:37:45,162517000,162030840,166543,166184
16:37:46,171711620,170336002,176117,174904
16:37:47,145499779,144241810,149161,147974
16:37:48,170657423,170243412,175166,174688
16:37:49,157212117,156185594,161322,160363
16:37:50,164849345,165055180,169143,169368
16:37:51,130162545,128716220,133415,132175
16:37:52,177990962,176679647,182610,181393
16:37:53,122978011,122647830,126160,125806
16:37:54,161200132,160516371,165501,164707
16:37:55,156583358,154704713,160565,158755
16:37:56,189694696,189372746,194656,194321
16:37:57,143653513,142394914,147325,146103
16:37:58,168126673,166803587,172502,171184
16:37:59,135343947,134020769,138864,137547
16:38:00,186000838,185151377,190734,189923
16:38:01,123639587,123424749,126909,126654
16:38:02,167416366,166880283,171797,171297
16:38:03,135344944,135129931,138874,138594
16:38:04,168728775,168406374,173194,172792
16:38:05,137578956,137166502,141982,140752
16:38:06,141170744,138793754,144783,142581
16:38:07,168285820,167756363,172412,172045
16:38:08,176582731,175951686,181224,180633
16:38:09,152417421,151094223,156439,155101
16:38:10,190413864,189734171,195368,194794
16:38:11,152629829,152676033,156435,156604
16:38:12,187255627,186154338,192649,191070
16:38:13,133891821,132965900,137910,136518
16:38:14,167527507,166348629,171736,170656
16:38:15,147687365,146276095,151431,150163
16:38:16,182649955,181800264,187400,186515
16:38:17,157552764,156768037,161687,160894
16:38:18,23198571,22658716,23213,22817
16:38:19,2776,2696,232,231
16:38:20,126672494,125887729,129530,128973
16:38:21,179733709,178410767,184294,182985
16:38:22,161796171,161419659,166086,165655
16:38:23,158132715,157810708,162281,161951
16:38:24,144375818,143980647,148097,147643
16:38:25,170972380,170918453,175511,175308
16:38:26,130683360,127831523,134037,131205
16:38:27,175405493,174567880,179969,179124
16:38:29,150878211,149609074,154723,153515
16:38:30,165224931,163902394,169523,168296
16:38:31,126516851,126248714,129825,129578
16:38:32,191134724,190272923,196052,195318
16:38:33,160189282,159058373,164347,163228
16:38:34,186143230,184766075,190994,189574
16:38:35,158439882,158171553,162890,162345
16:38:36,183650479,183139744,188404,187819
16:38:37,143443660,142120496,147156,145841
16:38:38,149007032,148751864,152846,152660
16:38:39,146427873,145104712,150250,148930
16:38:40,163488231,162820844,167877,167499
16:38:41,176225325,176300365,180427,180818
16:38:42,162059702,161469026,166111,165664
16:38:43,145738628,145390623,149602,149166
16:38:44,170238161,170060580,174802,174465
16:38:45,145774852,145606497,149573,149453
16:38:46,167076917,166646428,171309,170974
16:38:47,129768424,128687552,133153,132093
16:38:48,189694335,189383664,194594,194263
16:38:49,158078699,157810042,162185,161849
16:38:50,183813425,183183849,188600,187848
16:38:51,131558516,131231960,135073,134749
16:38:52,187144899,185821369,192045,190675
16:38:53,134288952,132979099,137788,136479
16:38:54,181868540,180545629,186597,185304
16:38:55,133706660,131910298,137075,135375
16:38:56,157364537,154987167,161343,159084
16:38:57,147964773,147749910,151902,151656
16:38:58,158133220,157823163,162333,162015
16:38:59,158078536,157810179,162168,161877
16:39:00,163873609,163472082,168693,167734
16:39:01,151362229,152148485,155359,156069
16:39:02,154308673,154092272,158504,157912
16:39:03,161733150,161307682,165984,165563
16:39:04,189694813,189372678,194683,194319
16:39:05,163740191,162584045,167983,166853
16:39:06,193914709,192538178,198898,197542
16:39:07,145321575,146173447,149305,149975
16:39:08,158132698,157810532,162278,161906
16:39:09,127182743,126610053,130550,130017
16:39:10,188921101,188291912,193818,193135
16:39:11,135343594,134020528,138812,137511
16:39:12,82932251,81727475,84755,83653
16:39:13,0,22,0,1
16:39:14,70477876,68789042,72425,70865
16:39:15,178538233,177834322,182526,182040
16:39:16,158132071,157810216,162193,161868
16:39:17,158025735,157821099,162223,162008
16:39:18,136978828,136532324,140555,140106
16:39:19,173505395,172709240,178068,177201
16:39:20,138168695,138954737,141892,142584
16:39:21,175933830,177026516,180529,181233
16:39:22,126824132,125900433,130183,129275
16:39:23,171969193,171589936,176584,175916
16:39:24,150511254,151460041,154242,154978
16:39:25,152616928,151498505,156559,154859
16:39:26,162750379,164121838,166606,167878
16:39:27,175141558,174040611,179684,178587
16:39:28,152198530,153037693,156251,156919
16:39:29,173735026,172306652,177833,176165
16:39:30,145372298,144049373,149147,147852
16:39:31,164796190,165582426,169160,169886
16:39:32,150669925,150052271,154774,153995
16:39:33,189334076,189372634,194316,194330
16:39:34,158439731,157450057,162624,161579
16:39:35,165490584,165581534,169868,169757
16:39:36,162299263,162030996,166200,166190
16:39:37,174824938,174569269,179468,179146
16:39:38,162685466,161361840,166945,165560
16:39:39,183979276,183710557,188731,188398
16:39:40,132179241,131384024,135639,134916
16:39:41,183978544,182655431,188698,187373
16:39:42,139223585,138966630,142905,142599
16:39:43,165831568,165562995,170206,169870
16:39:44,148081559,146758646,151890,150592
16:39:45,179178558,178775881,183845,183318
16:39:46,135354711,135603094,139700,139109
16:39:47,154122858,154566531,158286,158535
16:39:48,162477923,161243653,166722,165447
16:39:49,176270367,175738168,180926,180300
16:39:50,161359297,161062528,165495,165292
16:39:51,158079475,157810599,162300,161936
16:39:52,158079296,157821942,162249,161920
16:39:53,134025013,131910759,137693,135804
16:39:54,157990172,157765786,162188,161860
16:39:55,179133112,178369403,183676,182913
16:39:56,158078851,157810277,162213,161891
16:39:57,157673514,156604384,161777,160740
16:39:58,143443877,142120419,147187,145830
16:39:59,172259783,171937663,176812,176447
16:40:00,171659993,171414971,176123,175879
16:40:01,170397833,170037353,174683,174409
16:40:02,158493613,157823467,162662,162025
16:40:03,177075477,177030725,181650,181539
16:40:04,151382005,151640554,155407,155564
16:40:05,110063829,108793870,112990,111652
16:40:06,0,22,0,1
16:40:07,88968614,87816677,91433,90360
16:40:09,158953459,157976890,162448,162332
16:40:10,161684125,161178520,165793,165327
16:40:11,165376919,163472648,169689,167791
16:40:12,151915499,152870089,156033,156831
16:40:13,152890677,152161457,156820,156156
16:40:14,156451921,154559454,160438,158689
16:40:15,151239012,149915722,155078,153818
16:40:16,162826936,160976085,167042,165169
16:40:17,161732915,161410686,165960,165593
16:40:18,181703575,181646661,187236,186491
16:40:19,151392542,151033523,155419,155060
16:40:20,160281185,159920552,164499,164024
16:40:21,168126494,166803750,172483,171215
16:40:22,158078711,157810459,162193,161917
16:40:23,136400477,136144848,139947,139815
16:40:24,148196322,147750342,152071,151675
16:40:25,159159488,158890609,163391,163027
16:40:26,156944648,156369649,160997,160440
16:40:27,135026580,133756908,138557,137271
16:40:28,167761950,166449592,172195,170868
16:40:29,171130944,170335520,175605,174843
16:40:30,167223320,167692702,171566,172016
16:40:31,168162083,166965429,172527,171305
16:40:32,170421281,170060322,174948,174439
16:40:33,158132847,157823396,162284,161944
16:40:34,185396057,185127724,190187,189890
16:40:35,136359544,134225022,139803,137889
16:40:36,149611690,147928467,153461,151835
16:40:37,126102738,126609199,129433,129931
16:40:38,189641084,189023181,194611,193914
16:40:39,158132885,157811211,162245,161942
16:40:40,158078448,157810578,162168,161934
16:40:41,161608933,160937338,166375,165418
16:40:42,172508866,171209546,176892,175707
16:40:43,139627778,139054753,143533,142749
16:40:44,188740595,188830846,193605,193674
16:40:45,152515220,152247119,156474,156207
16:40:46,167075372,167866140,171475,172242
16:40:47,148456397,147709622,152044,151469
16:40:48,175768158,175580899,180285,180072
16:40:49,152711103,151296303,156721,155316
16:40:50,175878858,174556667,180413,179224
16:40:51,145026356,143703259,148773,147466
16:40:52,111401808,109341921,114283,112342
16:40:53,173217734,171906598,177727,176414
16:40:54,138372343,137210621,141612,140907
16:40:55,181342049,182127596,186202,186806
16:40:56,158851993,158171782,163011,162363
16:40:57,156109526,155147851,160066,159227
16:40:58,176852516,176260629,181463,181019
16:40:59,170282592,169969272,174663,174449
16:41:00,53743,140,61,12
16:41:01,2788,9235,228,240
16:41:02,1967205,1605,3808,60
16:41:03,1856802,1480,3579,35
16:41:04,0,22,0,1
16:41:05,0,22,0,1
16:41:06,0,22,0,1
16:41:07,57,464,1,3
16:41:08,3117728,2006,6006,63
16:41:09,0,22,0,1
16:41:10,4840539,8667,9420,207
16:41:11,312,419,6,11
16:41:12,183,762,4,8
16:41:13,1379,1408,27,29
16:41:14,0,22,0,1
16:41:15,104,169,2,5
16:41:16,0,22,0,1
16:41:17,79,741,2,4
16:41:18,104,169,2,5
16:41:19,0,22,0,1
16:41:20,33,22,1,1
16:41:21,0,22,0,1
16:41:22,79,868,2,4
16:41:23,0,22,0,1
16:41:24,7,40,1,2
16:41:25,0,22,0,1
16:41:26,0,22,0,1
16:41:27,79,993,2,4
16:41:28,0,22,0,1
16:41:29,0,22,0,1
16:41:30,0,22,0,1
16:41:31,0,22,0,1
16:41:32,79,1140,2,5
16:41:33,104,169,2,5
16:41:34,0,22,0,1
16:41:35,0,22,0,1
16:41:36,0,22,0,1
16:41:37,1465,2650,30,33
16:41:38,261,280,5,6
16:41:39,0,22,0,1
16:41:40,0,22,0,1
16:41:41,840,869,16,18
16:41:42,57,322,1,3
16:41:43,53,93,1,3
16:41:44,0,22,0,1
16:41:45,0,22,0,1
16:41:46,0,22,0,1
16:41:47,57,447,1,3
16:41:48,0,22,0,1
16:41:50,0,22,0,1
16:41:51,0,22,0,1
16:41:52,0,22,0,1
16:41:53,79,593,2,4
16:41:54,0,22,0,1
16:41:55,0,22,0,1
16:41:56,0,22,0,1
16:41:57,0,22,0,1
16:41:58,79,718,2,4
16:41:59,0,22,0,1
16:42:00,0,22,0,1
16:42:01,0,22,0,1
16:42:02,0,22,0,1
16:42:03,1465,2229,30,32
16:42:04,0,22,0,1
16:42:05,0,22,0,1
16:42:06,0,22,0,1
16:42:07,0,22,0,1
16:42:08,79,993,2,4
16:42:09,0,22,0,1
16:42:10,0,22,0,1
16:42:11,0,22,0,1
16:42:12,0,22,0,1
16:42:13,79,1139,2,5
16:42:14,0,22,0,1
16:42:15,0,22,0,1
16:42:16,0,22,0,1
16:42:17,0,22,0,1
16:42:18,79,1265,2,5
16:42:19,0,22,0,1
16:42:20,0,22,0,1
16:42:21,0,22,0,1
16:42:22,0,22,0,1
16:42:23,134,398,3,5
16:42:24,0,22,0,1
16:42:25,0,22,0,1
16:42:26,0,22,0,1
16:42:27,0,22,0,1
16:42:28,1443,1832,29,31
16:42:29,0,22,0,1
16:42:30,0,22,0,1
16:42:31,0,22,0,1
16:42:32,0,22,0,1
16:42:33,97,599,3,5
16:42:34,0,22,0,1
16:42:35,23683771,25153,45772,687
16:42:36,1038526,51781,2902,1021
16:42:37,0,22,0,1
16:42:38,79,721,2,4
16:42:39,0,22,0,1
16:42:40,14932749,13615,28854,349
16:42:41,2004298,1362,3861,45
16:42:42,280120,148922,3167,2927
16:42:43,28945,29668,566,567
16:42:44,53,93,1,3
16:42:45,0,22,0,1
16:42:46,0,22,0,1
16:42:47,0,22,0,1
16:42:48,136,3194,3,10
16:42:49,0,22,0,1
16:42:50,0,22,0,1
16:42:51,0,22,0,1
16:42:52,0,22,0,1
16:42:53,1513,2591,30,35
16:42:54,0,22,0,1
16:42:55,0,22,0,1
16:42:56,0,22,0,1
16:42:57,0,22,0,1
16:42:58,79,1234,2,4
16:42:59,0,22,0,1
16:43:00,0,22,0,1
16:43:01,443,623,12,18
16:43:02,1667,820353,73,1644
16:43:03,2404,3405676,87,6552
16:43:04,0,22,0,1
16:43:05,7,40,1,2
16:43:06,0,22,0,1
16:43:07,0,22,0,1
16:43:08,0,22,0,1
16:43:09,0,22,0,1
16:43:10,0,22,0,1
16:43:11,0,22,0,1
16:43:13,42681,100893203,1353,194055
16:43:14,4571807,4751,8840,124
16:43:15,4106477,1756,7901,58
16:43:16,4115033,12600823,8065,24308
16:43:17,0,22,0,1
16:43:18,4106477,2042,7901,71
16:43:19,1437,1481,29,31
16:43:20,0,22,0,1
16:43:21,4106477,2042,7901,71
16:43:22,0,22,0,1
16:43:23,4106455,1932,7900,66
16:43:24,0,22,0,1
16:43:25,4106550,1873,7903,62
16:43:26,0,22,0,1
16:43:27,4106477,1910,7901,65
16:43:28,79,975,2,4
16:43:29,4106499,1998,7902,69
16:43:30,0,22,0,1
16:43:31,4106499,2064,7902,72
16:43:32,0,22,0,1
16:43:33,4106565,2152,7905,76
16:43:34,0,22,0,1
16:43:35,5266,530,29,18
16:43:36,0,22,0,1
16:43:37,51,95,1,3
16:43:38,4106499,2130,7902,75
16:43:39,0,22,0,1
16:43:40,4106521,1888,7903,64
16:43:41,0,22,0,1
16:43:42,4106499,1844,7902,62
16:43:43,2219,2255,43,46
16:43:44,4106477,1888,7901,64
16:43:45,53,93,1,3
16:43:46,4106499,1822,7902,61
16:43:47,0,22,0,1
16:43:48,4162154,172120880,9463,331097
16:43:50,0,22,0,1
16:43:51,102,168,2,5
16:43:52,4106543,1888,7904,64
16:43:53,0,22,0,1
16:43:54,4106594,2115,7905,73
16:43:55,0,22,0,1
16:43:56,4106499,2042,7902,71
16:43:57,0,22,0,1
16:43:58,4106556,3808,7903,76
16:43:59,0,22,0,1
16:44:00,4106506,1785,7901,58
16:44:01,0,22,0,1
16:44:02,4106543,1822,7904,61
16:44:03,0,22,0,1
16:44:04,4106587,2152,7906,76
16:44:05,0,22,0,1
16:44:06,4106587,1954,7906,67
16:44:07,0,22,0,1
16:44:08,3903359,2108,7512,74
16:44:09,1386,1408,28,29
16:44:10,0,22,0,1
16:44:11,51,95,1,3
16:44:12,39502,95927587,1166,184514
16:44:13,3759675,22563990,8292,45079
16:44:14,124335105,76037,239611,2129
16:44:15,134086537,101520,258959,2857
16:44:16,28635009,29042,55025,794
16:44:17,0,22,0,1
16:44:18,0,22,0,1
16:44:19,0,22,0,1
16:44:20,0,22,0,1
16:44:21,0,22,0,1
16:44:22,0,22,0,1
16:44:23,0,22,0,1
16:44:24,0,22,0,1
16:44:25,0,22,0,1
16:44:26,0,22,0,1
